equipment_id,region,country,equipment_type,building_type,installation_year,equipment_age,contract_type,is_connected_2023,is_connected_2024,is_connected_2025
EQ01927,Europe,Sweden,Elevator,Commercial,2000,25,Full Maintenance,False,False,True
EQ01928,Europe,Netherlands,Elevator,Commercial,2000,25,Basic Maintenance,False,False,True
EQ01929,Europe,Germany,Elevator,Commercial,2008,17,Repair Only,True,False,True
EQ01930,Greater China,China,Escalator,Residential,1995,30,Full Maintenance,True,True,True
EQ01931,Europe,France,Elevator,Commercial,1998,27,Full Maintenance,True,True,True
EQ01932,Europe,Netherlands,Elevator,Healthcare,2007,18,Basic Maintenance,False,True,False
EQ01933,Europe,Poland,Elevator,Residential,1996,29,Full Maintenance,False,False,True
EQ01934,Europe,Finland,Elevator,Residential,2006,19,Full Maintenance,False,True,True
EQ01935,Americas,USA,Elevator,Residential,2009,16,Full Maintenance,True,False,True
EQ01936,Americas,Brazil,Elevator,Residential,2008,17,Full Maintenance,False,False,False
EQ01937,Greater China,China,Elevator,Public / Transport,2021,4,Full Maintenance,True,False,False
EQ01938,Americas,Canada,Elevator,Residential,2010,15,Full Maintenance,True,False,True
EQ01939,Europe,Netherlands,Autowalk,Industrial,2009,16,Full Maintenance,False,False,False
EQ01940,Greater China,China,Escalator,Healthcare,2007,18,Basic Maintenance,False,False,False
EQ01941,Greater China,China,Elevator,Public / Transport,2019,6,Full Maintenance,False,True,True
EQ01942,Greater China,China,Elevator,Industrial,2021,4,Basic Maintenance,True,False,False
EQ01943,Americas,Brazil,Elevator,Commercial,2020,5,Full Maintenance,False,False,False
EQ01944,Americas,Canada,Elevator,Residential,2015,10,Basic Maintenance,False,False,True
EQ01945,Americas,USA,Elevator,Residential,1999,26,Full Maintenance,False,False,False
EQ01946,Europe,Germany,Elevator,Industrial,2003,22,Basic Maintenance,False,False,False
EQ01947,Europe,Finland,Elevator,Public / Transport,1996,29,Full Maintenance,False,False,False
EQ01948,Greater China,China,Elevator,Industrial,2022,3,Repair Only,True,False,True
EQ01949,Greater China,China,Elevator,Public / Transport,2014,11,Full Maintenance,False,False,False
EQ01950,Europe,Germany,Elevator,Commercial,2017,8,Full Maintenance,False,False,False
EQ01951,Greater China,China,Escalator,Commercial,2004,21,Repair Only,True,True,True
EQ01952,Greater China,China,Elevator,Commercial,2020,5,Basic Maintenance,False,False,True
EQ01953,Europe,France,Elevator,Healthcare,2002,23,Full Maintenance,True,False,False
EQ01954,Americas,USA,Elevator,Public / Transport,1995,30,Repair Only,False,False,False
EQ01955,APMEA,UAE,Autowalk,Industrial,2006,19,Full Maintenance,False,False,True
EQ01956,APMEA,UAE,Autowalk,Industrial,2012,13,Full Maintenance,True,True,True
EQ01957,Europe,Sweden,Escalator,Industrial,2009,16,Repair Only,True,False,False
EQ01958,Europe,Sweden,Elevator,Healthcare,2020,5,Full Maintenance,True,False,False
EQ01959,Europe,Netherlands,Elevator,Public / Transport,1998,27,Repair Only,False,True,True
EQ01960,Americas,Brazil,Escalator,Residential,2011,14,Full Maintenance,False,False,False
EQ01961,Greater China,China,Elevator,Industrial,2010,15,Basic Maintenance,True,True,False
EQ01962,Europe,Netherlands,Elevator,Commercial,2003,22,Full Maintenance,True,True,False
EQ01963,Americas,Brazil,Autowalk,Industrial,2019,6,Repair Only,False,False,False
EQ01964,Greater China,China,Elevator,Residential,2017,8,Basic Maintenance,True,False,True
EQ01965,Europe,France,Elevator,Commercial,2016,9,Full Maintenance,False,True,False
EQ01966,Europe,Finland,Elevator,Public / Transport,2021,4,Basic Maintenance,False,False,False
EQ01967,Greater China,China,Elevator,Residential,2016,9,Full Maintenance,False,False,True
EQ01968,Greater China,China,Elevator,Healthcare,2001,24,Basic Maintenance,False,True,False
EQ01969,Greater China,China,Escalator,Commercial,2016,9,Repair Only,False,True,True
EQ01970,Greater China,China,Escalator,Residential,2004,21,Full Maintenance,False,False,True
EQ01971,Greater China,China,Elevator,Residential,2002,23,Basic Maintenance,False,False,False
EQ01972,Americas,USA,Autowalk,Commercial,1997,28,Full Maintenance,False,True,True
EQ01973,Greater China,China,Elevator,Residential,2017,8,Full Maintenance,True,True,False
EQ01974,Europe,Netherlands,Elevator,Commercial,2016,9,Full Maintenance,True,False,False
EQ01975,Greater China,China,Escalator,Commercial,2002,23,Basic Maintenance,True,True,False
EQ01976,APMEA,Saudi Arabia,Escalator,Commercial,2017,8,Full Maintenance,False,False,True
EQ01977,Greater China,China,Elevator,Commercial,2022,3,Basic Maintenance,False,False,True
EQ01978,Europe,Finland,Autowalk,Industrial,1998,27,Full Maintenance,False,True,True
EQ01979,APMEA,India,Escalator,Commercial,2001,24,Basic Maintenance,False,False,False
EQ01980,APMEA,Australia,Autowalk,Residential,2017,8,Full Maintenance,False,False,False
EQ01981,Greater China,China,Elevator,Public / Transport,2003,22,Basic Maintenance,True,False,True
EQ01982,Americas,Canada,Escalator,Residential,2013,12,Full Maintenance,False,False,False
EQ01983,Europe,Finland,Automatic Door,Healthcare,1997,28,Full Maintenance,True,False,False
EQ01984,Europe,Germany,Escalator,Industrial,2008,17,Full Maintenance,True,False,False
EQ01985,Greater China,China,Elevator,Industrial,2017,8,Basic Maintenance,False,False,True
EQ01986,Greater China,China,Elevator,Commercial,2015,10,Full Maintenance,False,False,True
EQ01987,Americas,USA,Elevator,Public / Transport,2019,6,Basic Maintenance,False,False,False
EQ01988,Europe,Netherlands,Elevator,Public / Transport,2021,4,Full Maintenance,False,True,False
EQ01989,Europe,Netherlands,Automatic Door,Residential,2018,7,Basic Maintenance,False,True,True
EQ01990,Americas,USA,Elevator,Commercial,2015,10,Full Maintenance,False,True,True
EQ01991,Americas,Brazil,Elevator,Residential,1995,30,Full Maintenance,False,False,False
EQ01992,Greater China,China,Autowalk,Industrial,2011,14,Full Maintenance,False,False,True
EQ01993,Europe,Poland,Elevator,Residential,1996,29,Full Maintenance,False,False,False
EQ01994,Greater China,China,Elevator,Industrial,2019,6,Full Maintenance,False,True,False
EQ01995,Americas,USA,Elevator,Commercial,2004,21,Repair Only,False,False,False
EQ01996,Americas,Canada,Elevator,Public / Transport,2011,14,Repair Only,False,True,False
EQ01997,APMEA,UAE,Elevator,Commercial,2003,22,Basic Maintenance,False,False,False
EQ01998,Greater China,China,Automatic Door,Commercial,2018,7,Full Maintenance,False,False,True
EQ01999,Greater China,China,Elevator,Residential,2021,4,Full Maintenance,True,False,False
EQ02000,Greater China,China,Elevator,Commercial,2006,19,Basic Maintenance,False,False,True
