contract_id,equipment_id,region,country,contract_type,contract_start,contract_end,status,annual_value_eur
CON003253,EQ01282,Americas,USA,Full Maintenance,2025-06-01,2026-06-01,Active,4679.0
CON003254,EQ01283,Europe,Netherlands,Basic Maintenance,2020-12-01,2021-12-01,Renewed,2803.0
CON003255,EQ01283,Europe,Netherlands,Basic Maintenance,2021-12-01,2022-12-01,Renewed,2803.0
CON003256,EQ01283,Europe,Netherlands,Basic Maintenance,2022-12-01,2023-12-01,Renewed,2803.0
CON003257,EQ01286,Europe,Finland,Basic Maintenance,2023-09-01,2024-09-01,Renewed,1677.0
CON003258,EQ01286,Europe,Finland,Basic Maintenance,2024-09-01,2025-09-01,Renewed,1677.0
CON003259,EQ01286,Europe,Finland,Basic Maintenance,2025-09-01,2026-09-01,Active,1677.0
CON003260,EQ01287,Greater China,China,Full Maintenance,2023-12-01,2024-12-01,Renewed,4749.0
CON003261,EQ01287,Greater China,China,Full Maintenance,2024-12-01,2025-12-01,Renewed,4749.0
CON003262,EQ01287,Greater China,China,Full Maintenance,2025-12-01,2026-12-01,Active,4749.0
CON003263,EQ01288,Greater China,China,Full Maintenance,2023-12-01,2024-12-01,Renewed,5941.0
CON003264,EQ01288,Greater China,China,Full Maintenance,2024-12-01,2025-12-01,Renewed,5941.0
CON003265,EQ01288,Greater China,China,Full Maintenance,2025-12-01,2026-12-01,Active,5941.0
CON003266,EQ01289,Greater China,China,Full Maintenance,2021-05-01,2022-05-01,Renewed,5025.0
CON003267,EQ01289,Greater China,China,Full Maintenance,2022-05-01,2023-05-01,Renewed,5025.0
CON003268,EQ01289,Greater China,China,Full Maintenance,2023-05-01,2024-05-01,Renewed,5025.0
CON003269,EQ01290,Greater China,China,Full Maintenance,2022-10-01,2023-10-01,Renewed,4661.0
CON003270,EQ01290,Greater China,China,Full Maintenance,2023-10-01,2024-10-01,Renewed,4661.0
CON003271,EQ01290,Greater China,China,Full Maintenance,2024-10-01,2025-10-01,Renewed,4661.0
CON003272,EQ01291,Greater China,China,Full Maintenance,2021-04-01,2022-04-01,Renewed,3703.0
CON003273,EQ01291,Greater China,China,Full Maintenance,2022-04-01,2023-04-01,Cancelled,3703.0
CON003274,EQ01292,Greater China,China,Basic Maintenance,2020-10-01,2021-10-01,Renewed,2969.0
CON003275,EQ01292,Greater China,China,Basic Maintenance,2021-10-01,2022-10-01,Renewed,2969.0
CON003276,EQ01292,Greater China,China,Basic Maintenance,2022-10-01,2023-10-01,Renewed,2969.0
CON003277,EQ01294,Americas,Canada,Full Maintenance,2022-05-01,2023-05-01,Renewed,3652.0
CON003278,EQ01294,Americas,Canada,Full Maintenance,2023-05-01,2024-05-01,Renewed,3652.0
CON003279,EQ01294,Americas,Canada,Full Maintenance,2024-05-01,2025-05-01,Renewed,3652.0
CON003280,EQ01295,Americas,Mexico,Basic Maintenance,2021-06-01,2022-06-01,Renewed,2570.0
CON003281,EQ01295,Americas,Mexico,Basic Maintenance,2022-06-01,2023-06-01,Cancelled,2570.0
CON003282,EQ01296,Greater China,China,Full Maintenance,2022-11-01,2023-11-01,Renewed,6055.0
CON003283,EQ01296,Greater China,China,Full Maintenance,2023-11-01,2024-11-01,Renewed,6055.0
CON003284,EQ01296,Greater China,China,Full Maintenance,2024-11-01,2025-11-01,Renewed,6055.0
CON003285,EQ01297,Greater China,China,Basic Maintenance,2023-02-01,2024-02-01,Renewed,2343.0
CON003286,EQ01297,Greater China,China,Basic Maintenance,2024-02-01,2025-02-01,Renewed,2343.0
CON003287,EQ01297,Greater China,China,Basic Maintenance,2025-02-01,2026-02-01,Renewed,2343.0
CON003288,EQ01298,Greater China,China,Basic Maintenance,2023-04-01,2024-04-01,Renewed,1718.0
CON003289,EQ01298,Greater China,China,Basic Maintenance,2024-04-01,2025-04-01,Renewed,1718.0
CON003290,EQ01298,Greater China,China,Basic Maintenance,2025-04-01,2026-04-01,Renewed,1718.0
CON003291,EQ01299,Europe,Poland,Full Maintenance,2020-06-01,2021-06-01,Renewed,4666.0
CON003292,EQ01299,Europe,Poland,Full Maintenance,2021-06-01,2022-06-01,Renewed,4666.0
CON003293,EQ01299,Europe,Poland,Full Maintenance,2022-06-01,2023-06-01,Renewed,4666.0
CON003294,EQ01300,Americas,USA,Full Maintenance,2022-04-01,2023-04-01,Renewed,5312.0
CON003295,EQ01300,Americas,USA,Full Maintenance,2023-04-01,2024-04-01,Renewed,5312.0
CON003296,EQ01300,Americas,USA,Full Maintenance,2024-04-01,2025-04-01,Renewed,5312.0
CON003297,EQ01302,APMEA,UAE,Basic Maintenance,2023-08-01,2024-08-01,Renewed,2972.0
CON003298,EQ01302,APMEA,UAE,Basic Maintenance,2024-08-01,2025-08-01,Renewed,2972.0
CON003299,EQ01302,APMEA,UAE,Basic Maintenance,2025-08-01,2026-08-01,Active,2972.0
CON003300,EQ01304,Europe,France,Basic Maintenance,2022-04-01,2023-04-01,Renewed,2115.0
CON003301,EQ01304,Europe,France,Basic Maintenance,2023-04-01,2024-04-01,Renewed,2115.0
CON003302,EQ01304,Europe,France,Basic Maintenance,2024-04-01,2025-04-01,Renewed,2115.0
CON003303,EQ01306,APMEA,Saudi Arabia,Full Maintenance,2022-09-01,2023-09-01,Renewed,5130.0
CON003304,EQ01306,APMEA,Saudi Arabia,Full Maintenance,2023-09-01,2024-09-01,Renewed,5130.0
CON003305,EQ01306,APMEA,Saudi Arabia,Full Maintenance,2024-09-01,2025-09-01,Renewed,5130.0
CON003306,EQ01307,Americas,Mexico,Full Maintenance,2023-08-01,2024-08-01,Renewed,5218.0
CON003307,EQ01307,Americas,Mexico,Full Maintenance,2024-08-01,2025-08-01,Renewed,5218.0
CON003308,EQ01307,Americas,Mexico,Full Maintenance,2025-08-01,2026-08-01,Active,5218.0
CON003309,EQ01308,Americas,Mexico,Full Maintenance,2023-08-01,2024-08-01,Renewed,3902.0
CON003310,EQ01308,Americas,Mexico,Full Maintenance,2024-08-01,2025-08-01,Renewed,3902.0
CON003311,EQ01308,Americas,Mexico,Full Maintenance,2025-08-01,2026-08-01,Active,3902.0
CON003312,EQ01309,Greater China,China,Full Maintenance,2021-04-01,2022-04-01,Renewed,4952.0
CON003313,EQ01309,Greater China,China,Full Maintenance,2022-04-01,2023-04-01,Renewed,4952.0
CON003314,EQ01309,Greater China,China,Full Maintenance,2023-04-01,2024-04-01,Renewed,4952.0
CON003315,EQ01310,Americas,Mexico,Full Maintenance,2020-06-01,2021-06-01,Renewed,4038.0
CON003316,EQ01310,Americas,Mexico,Full Maintenance,2021-06-01,2022-06-01,Renewed,4038.0
CON003317,EQ01310,Americas,Mexico,Full Maintenance,2022-06-01,2023-06-01,Renewed,4038.0
CON003318,EQ01311,Greater China,China,Basic Maintenance,2020-11-01,2021-11-01,Renewed,1773.0
CON003319,EQ01311,Greater China,China,Basic Maintenance,2021-11-01,2022-11-01,Renewed,1773.0
CON003320,EQ01311,Greater China,China,Basic Maintenance,2022-11-01,2023-11-01,Renewed,1773.0
CON003321,EQ01312,APMEA,Australia,Basic Maintenance,2023-11-01,2024-11-01,Renewed,989.0
CON003322,EQ01312,APMEA,Australia,Basic Maintenance,2024-11-01,2025-11-01,Renewed,989.0
CON003323,EQ01312,APMEA,Australia,Basic Maintenance,2025-11-01,2026-11-01,Active,989.0
CON003324,EQ01313,Europe,Netherlands,Full Maintenance,2023-08-01,2024-08-01,Renewed,6405.0
CON003325,EQ01313,Europe,Netherlands,Full Maintenance,2024-08-01,2025-08-01,Renewed,6405.0
CON003326,EQ01313,Europe,Netherlands,Full Maintenance,2025-08-01,2026-08-01,Active,6405.0
CON003327,EQ01315,Europe,France,Full Maintenance,2021-01-01,2022-01-01,Renewed,3972.0
CON003328,EQ01315,Europe,France,Full Maintenance,2022-01-01,2023-01-01,Renewed,3972.0
CON003329,EQ01315,Europe,France,Full Maintenance,2023-01-01,2024-01-01,Renewed,3972.0
CON003330,EQ01316,Europe,Finland,Full Maintenance,2020-05-01,2021-05-01,Renewed,5342.0
CON003331,EQ01316,Europe,Finland,Full Maintenance,2021-05-01,2022-05-01,Renewed,5342.0
CON003332,EQ01316,Europe,Finland,Full Maintenance,2022-05-01,2023-05-01,Renewed,5342.0
CON003333,EQ01317,Europe,Poland,Basic Maintenance,2020-06-01,2021-06-01,Renewed,2244.0
CON003334,EQ01317,Europe,Poland,Basic Maintenance,2021-06-01,2022-06-01,Renewed,2244.0
CON003335,EQ01317,Europe,Poland,Basic Maintenance,2022-06-01,2023-06-01,Renewed,2244.0
CON003336,EQ01318,Americas,Mexico,Basic Maintenance,2021-01-01,2022-01-01,Renewed,2722.0
CON003337,EQ01318,Americas,Mexico,Basic Maintenance,2022-01-01,2023-01-01,Renewed,2722.0
CON003338,EQ01318,Americas,Mexico,Basic Maintenance,2023-01-01,2024-01-01,Cancelled,2722.0
CON003339,EQ01319,Greater China,China,Full Maintenance,2021-08-01,2022-08-01,Renewed,5386.0
CON003340,EQ01319,Greater China,China,Full Maintenance,2022-08-01,2023-08-01,Cancelled,5386.0
CON003341,EQ01320,Greater China,China,Full Maintenance,2020-11-01,2021-11-01,Renewed,4554.0
CON003342,EQ01320,Greater China,China,Full Maintenance,2021-11-01,2022-11-01,Renewed,4554.0
CON003343,EQ01320,Greater China,China,Full Maintenance,2022-11-01,2023-11-01,Renewed,4554.0
CON003344,EQ01321,Greater China,China,Basic Maintenance,2023-12-01,2024-12-01,Renewed,1592.0
CON003345,EQ01321,Greater China,China,Basic Maintenance,2024-12-01,2025-12-01,Renewed,1592.0
CON003346,EQ01321,Greater China,China,Basic Maintenance,2025-12-01,2026-12-01,Active,1592.0
CON003347,EQ01322,Greater China,China,Full Maintenance,2020-07-01,2021-07-01,Renewed,4943.0
CON003348,EQ01322,Greater China,China,Full Maintenance,2021-07-01,2022-07-01,Renewed,4943.0
CON003349,EQ01322,Greater China,China,Full Maintenance,2022-07-01,2023-07-01,Renewed,4943.0
CON003350,EQ01323,APMEA,UAE,Full Maintenance,2023-01-01,2024-01-01,Renewed,4292.0
CON003351,EQ01323,APMEA,UAE,Full Maintenance,2024-01-01,2025-01-01,Renewed,4292.0
CON003352,EQ01323,APMEA,UAE,Full Maintenance,2025-01-01,2026-01-01,Renewed,4292.0
CON003353,EQ01324,Greater China,China,Basic Maintenance,2022-12-01,2023-12-01,Renewed,1989.0
CON003354,EQ01324,Greater China,China,Basic Maintenance,2023-12-01,2024-12-01,Renewed,1989.0
CON003355,EQ01324,Greater China,China,Basic Maintenance,2024-12-01,2025-12-01,Renewed,1989.0
CON003356,EQ01325,APMEA,UAE,Full Maintenance,2022-06-01,2023-06-01,Renewed,5703.0
CON003357,EQ01325,APMEA,UAE,Full Maintenance,2023-06-01,2024-06-01,Renewed,5703.0
CON003358,EQ01325,APMEA,UAE,Full Maintenance,2024-06-01,2025-06-01,Renewed,5703.0
CON003359,EQ01326,Greater China,China,Full Maintenance,2020-05-01,2021-05-01,Renewed,4109.0
CON003360,EQ01326,Greater China,China,Full Maintenance,2021-05-01,2022-05-01,Cancelled,4109.0
CON003361,EQ01327,Greater China,China,Full Maintenance,2022-02-01,2023-02-01,Renewed,4300.0
CON003362,EQ01327,Greater China,China,Full Maintenance,2023-02-01,2024-02-01,Renewed,4300.0
CON003363,EQ01327,Greater China,China,Full Maintenance,2024-02-01,2025-02-01,Renewed,4300.0
CON003364,EQ01330,Europe,France,Full Maintenance,2021-09-01,2022-09-01,Renewed,4299.0
CON003365,EQ01330,Europe,France,Full Maintenance,2022-09-01,2023-09-01,Renewed,4299.0
CON003366,EQ01330,Europe,France,Full Maintenance,2023-09-01,2024-09-01,Renewed,4299.0
CON003367,EQ01331,Europe,Germany,Full Maintenance,2023-12-01,2024-12-01,Renewed,3824.0
CON003368,EQ01331,Europe,Germany,Full Maintenance,2024-12-01,2025-12-01,Renewed,3824.0
CON003369,EQ01331,Europe,Germany,Full Maintenance,2025-12-01,2026-12-01,Active,3824.0
CON003370,EQ01332,Americas,USA,Full Maintenance,2023-08-01,2024-08-01,Renewed,5897.0
CON003371,EQ01332,Americas,USA,Full Maintenance,2024-08-01,2025-08-01,Renewed,5897.0
CON003372,EQ01332,Americas,USA,Full Maintenance,2025-08-01,2026-08-01,Active,5897.0
CON003373,EQ01333,Greater China,China,Full Maintenance,2020-01-01,2021-01-01,Renewed,5487.0
CON003374,EQ01333,Greater China,China,Full Maintenance,2021-01-01,2022-01-01,Renewed,5487.0
CON003375,EQ01333,Greater China,China,Full Maintenance,2022-01-01,2023-01-01,Renewed,5487.0
CON003376,EQ01334,APMEA,UAE,Full Maintenance,2020-05-01,2021-05-01,Renewed,4328.0
CON003377,EQ01334,APMEA,UAE,Full Maintenance,2021-05-01,2022-05-01,Renewed,4328.0
CON003378,EQ01334,APMEA,UAE,Full Maintenance,2022-05-01,2023-05-01,Renewed,4328.0
CON003379,EQ01335,APMEA,South Korea,Basic Maintenance,2021-12-01,2022-12-01,Renewed,2380.0
CON003380,EQ01335,APMEA,South Korea,Basic Maintenance,2022-12-01,2023-12-01,Renewed,2380.0
CON003381,EQ01335,APMEA,South Korea,Basic Maintenance,2023-12-01,2024-12-01,Renewed,2380.0
CON003382,EQ01336,Americas,Canada,Full Maintenance,2022-11-01,2023-11-01,Renewed,4195.0
CON003383,EQ01336,Americas,Canada,Full Maintenance,2023-11-01,2024-11-01,Renewed,4195.0
CON003384,EQ01336,Americas,Canada,Full Maintenance,2024-11-01,2025-11-01,Renewed,4195.0
CON003385,EQ01337,Greater China,China,Full Maintenance,2023-03-01,2024-03-01,Renewed,3791.0
CON003386,EQ01337,Greater China,China,Full Maintenance,2024-03-01,2025-03-01,Renewed,3791.0
CON003387,EQ01337,Greater China,China,Full Maintenance,2025-03-01,2026-03-01,Renewed,3791.0
CON003388,EQ01338,Americas,Brazil,Full Maintenance,2023-02-01,2024-02-01,Renewed,4696.0
CON003389,EQ01338,Americas,Brazil,Full Maintenance,2024-02-01,2025-02-01,Renewed,4696.0
CON003390,EQ01338,Americas,Brazil,Full Maintenance,2025-02-01,2026-02-01,Renewed,4696.0
CON003391,EQ01339,Greater China,China,Full Maintenance,2022-05-01,2023-05-01,Renewed,5267.0
CON003392,EQ01339,Greater China,China,Full Maintenance,2023-05-01,2024-05-01,Renewed,5267.0
CON003393,EQ01339,Greater China,China,Full Maintenance,2024-05-01,2025-05-01,Renewed,5267.0
CON003394,EQ01340,Greater China,China,Full Maintenance,2021-10-01,2022-10-01,Renewed,5294.0
CON003395,EQ01340,Greater China,China,Full Maintenance,2022-10-01,2023-10-01,Renewed,5294.0
CON003396,EQ01340,Greater China,China,Full Maintenance,2023-10-01,2024-10-01,Renewed,5294.0
CON003397,EQ01341,Greater China,China,Full Maintenance,2023-10-01,2024-10-01,Renewed,3879.0
CON003398,EQ01341,Greater China,China,Full Maintenance,2024-10-01,2025-10-01,Renewed,3879.0
CON003399,EQ01341,Greater China,China,Full Maintenance,2025-10-01,2026-10-01,Active,3879.0
CON003400,EQ01342,Europe,Germany,Basic Maintenance,2022-12-01,2023-12-01,Renewed,1871.0
CON003401,EQ01342,Europe,Germany,Basic Maintenance,2023-12-01,2024-12-01,Cancelled,1871.0
CON003402,EQ01343,APMEA,Saudi Arabia,Basic Maintenance,2021-11-01,2022-11-01,Renewed,3141.0
CON003403,EQ01343,APMEA,Saudi Arabia,Basic Maintenance,2022-11-01,2023-11-01,Renewed,3141.0
CON003404,EQ01343,APMEA,Saudi Arabia,Basic Maintenance,2023-11-01,2024-11-01,Renewed,3141.0
CON003405,EQ01344,Americas,Brazil,Full Maintenance,2023-12-01,2024-12-01,Renewed,3444.0
CON003406,EQ01344,Americas,Brazil,Full Maintenance,2024-12-01,2025-12-01,Renewed,3444.0
CON003407,EQ01344,Americas,Brazil,Full Maintenance,2025-12-01,2026-12-01,Cancelled,3444.0
CON003408,EQ01345,Americas,Brazil,Basic Maintenance,2020-12-01,2021-12-01,Renewed,2960.0
CON003409,EQ01345,Americas,Brazil,Basic Maintenance,2021-12-01,2022-12-01,Renewed,2960.0
CON003410,EQ01345,Americas,Brazil,Basic Maintenance,2022-12-01,2023-12-01,Cancelled,2960.0
CON003411,EQ01346,Europe,Netherlands,Full Maintenance,2020-03-01,2021-03-01,Renewed,3016.0
CON003412,EQ01346,Europe,Netherlands,Full Maintenance,2021-03-01,2022-03-01,Renewed,3016.0
CON003413,EQ01346,Europe,Netherlands,Full Maintenance,2022-03-01,2023-03-01,Renewed,3016.0
CON003414,EQ01347,Greater China,China,Full Maintenance,2023-03-01,2024-03-01,Renewed,7488.0
CON003415,EQ01347,Greater China,China,Full Maintenance,2024-03-01,2025-03-01,Renewed,7488.0
CON003416,EQ01347,Greater China,China,Full Maintenance,2025-03-01,2026-03-01,Renewed,7488.0
CON003417,EQ01348,Greater China,China,Basic Maintenance,2020-12-01,2021-12-01,Renewed,2705.0
CON003418,EQ01348,Greater China,China,Basic Maintenance,2021-12-01,2022-12-01,Renewed,2705.0
CON003419,EQ01348,Greater China,China,Basic Maintenance,2022-12-01,2023-12-01,Renewed,2705.0
CON003420,EQ01349,APMEA,South Korea,Full Maintenance,2021-09-01,2022-09-01,Renewed,5872.0
CON003421,EQ01349,APMEA,South Korea,Full Maintenance,2022-09-01,2023-09-01,Cancelled,5872.0
CON003422,EQ01350,Greater China,China,Basic Maintenance,2020-05-01,2021-05-01,Renewed,2433.0
CON003423,EQ01350,Greater China,China,Basic Maintenance,2021-05-01,2022-05-01,Renewed,2433.0
CON003424,EQ01350,Greater China,China,Basic Maintenance,2022-05-01,2023-05-01,Cancelled,2433.0
CON003425,EQ01351,APMEA,UAE,Basic Maintenance,2023-11-01,2024-11-01,Renewed,2712.0
CON003426,EQ01351,APMEA,UAE,Basic Maintenance,2024-11-01,2025-11-01,Renewed,2712.0
CON003427,EQ01351,APMEA,UAE,Basic Maintenance,2025-11-01,2026-11-01,Active,2712.0
CON003428,EQ01354,Americas,USA,Full Maintenance,2021-05-01,2022-05-01,Renewed,4681.0
CON003429,EQ01354,Americas,USA,Full Maintenance,2022-05-01,2023-05-01,Renewed,4681.0
CON003430,EQ01354,Americas,USA,Full Maintenance,2023-05-01,2024-05-01,Renewed,4681.0
CON003431,EQ01356,APMEA,India,Basic Maintenance,2021-11-01,2022-11-01,Renewed,2256.0
CON003432,EQ01356,APMEA,India,Basic Maintenance,2022-11-01,2023-11-01,Renewed,2256.0
CON003433,EQ01356,APMEA,India,Basic Maintenance,2023-11-01,2024-11-01,Renewed,2256.0
CON003434,EQ01357,APMEA,India,Basic Maintenance,2021-08-01,2022-08-01,Renewed,2554.0
CON003435,EQ01357,APMEA,India,Basic Maintenance,2022-08-01,2023-08-01,Renewed,2554.0
CON003436,EQ01357,APMEA,India,Basic Maintenance,2023-08-01,2024-08-01,Renewed,2554.0
CON003437,EQ01358,Europe,Finland,Full Maintenance,2023-02-01,2024-02-01,Renewed,5936.0
CON003438,EQ01358,Europe,Finland,Full Maintenance,2024-02-01,2025-02-01,Renewed,5936.0
CON003439,EQ01358,Europe,Finland,Full Maintenance,2025-02-01,2026-02-01,Renewed,5936.0
CON003440,EQ01360,Europe,France,Full Maintenance,2022-02-01,2023-02-01,Renewed,5975.0
CON003441,EQ01360,Europe,France,Full Maintenance,2023-02-01,2024-02-01,Renewed,5975.0
CON003442,EQ01360,Europe,France,Full Maintenance,2024-02-01,2025-02-01,Renewed,5975.0
CON003443,EQ01361,APMEA,UAE,Basic Maintenance,2023-08-01,2024-08-01,Renewed,2727.0
CON003444,EQ01361,APMEA,UAE,Basic Maintenance,2024-08-01,2025-08-01,Renewed,2727.0
CON003445,EQ01361,APMEA,UAE,Basic Maintenance,2025-08-01,2026-08-01,Active,2727.0
CON003446,EQ01362,Greater China,China,Full Maintenance,2021-03-01,2022-03-01,Renewed,4800.0
CON003447,EQ01362,Greater China,China,Full Maintenance,2022-03-01,2023-03-01,Renewed,4800.0
CON003448,EQ01362,Greater China,China,Full Maintenance,2023-03-01,2024-03-01,Renewed,4800.0
CON003449,EQ01363,Europe,France,Basic Maintenance,2021-11-01,2022-11-01,Renewed,2522.0
CON003450,EQ01363,Europe,France,Basic Maintenance,2022-11-01,2023-11-01,Renewed,2522.0
CON003451,EQ01363,Europe,France,Basic Maintenance,2023-11-01,2024-11-01,Cancelled,2522.0
CON003452,EQ01364,Europe,Sweden,Full Maintenance,2023-08-01,2024-08-01,Renewed,5528.0
CON003453,EQ01364,Europe,Sweden,Full Maintenance,2024-08-01,2025-08-01,Renewed,5528.0
CON003454,EQ01364,Europe,Sweden,Full Maintenance,2025-08-01,2026-08-01,Active,5528.0
CON003455,EQ01365,Americas,USA,Full Maintenance,2021-05-01,2022-05-01,Renewed,5416.0
CON003456,EQ01365,Americas,USA,Full Maintenance,2022-05-01,2023-05-01,Renewed,5416.0
CON003457,EQ01365,Americas,USA,Full Maintenance,2023-05-01,2024-05-01,Renewed,5416.0
CON003458,EQ01366,Greater China,China,Full Maintenance,2023-05-01,2024-05-01,Renewed,5422.0
CON003459,EQ01366,Greater China,China,Full Maintenance,2024-05-01,2025-05-01,Renewed,5422.0
CON003460,EQ01366,Greater China,China,Full Maintenance,2025-05-01,2026-05-01,Renewed,5422.0
CON003461,EQ01367,Americas,Brazil,Full Maintenance,2020-05-01,2021-05-01,Renewed,5535.0
CON003462,EQ01367,Americas,Brazil,Full Maintenance,2021-05-01,2022-05-01,Renewed,5535.0
CON003463,EQ01367,Americas,Brazil,Full Maintenance,2022-05-01,2023-05-01,Renewed,5535.0
CON003464,EQ01368,APMEA,South Korea,Full Maintenance,2020-05-01,2021-05-01,Renewed,4708.0
CON003465,EQ01368,APMEA,South Korea,Full Maintenance,2021-05-01,2022-05-01,Renewed,4708.0
CON003466,EQ01368,APMEA,South Korea,Full Maintenance,2022-05-01,2023-05-01,Renewed,4708.0
CON003467,EQ01369,Greater China,China,Full Maintenance,2022-02-01,2023-02-01,Renewed,3819.0
CON003468,EQ01369,Greater China,China,Full Maintenance,2023-02-01,2024-02-01,Cancelled,3819.0
CON003469,EQ01370,Greater China,China,Basic Maintenance,2020-04-01,2021-04-01,Renewed,3275.0
CON003470,EQ01370,Greater China,China,Basic Maintenance,2021-04-01,2022-04-01,Renewed,3275.0
CON003471,EQ01370,Greater China,China,Basic Maintenance,2022-04-01,2023-04-01,Renewed,3275.0
CON003472,EQ01371,APMEA,Australia,Basic Maintenance,2020-12-01,2021-12-01,Renewed,2297.0
CON003473,EQ01371,APMEA,Australia,Basic Maintenance,2021-12-01,2022-12-01,Renewed,2297.0
CON003474,EQ01371,APMEA,Australia,Basic Maintenance,2022-12-01,2023-12-01,Renewed,2297.0
CON003475,EQ01372,Greater China,China,Basic Maintenance,2023-08-01,2024-08-01,Renewed,2995.0
CON003476,EQ01372,Greater China,China,Basic Maintenance,2024-08-01,2025-08-01,Renewed,2995.0
CON003477,EQ01372,Greater China,China,Basic Maintenance,2025-08-01,2026-08-01,Active,2995.0
CON003478,EQ01373,APMEA,South Korea,Full Maintenance,2021-11-01,2022-11-01,Renewed,3198.0
CON003479,EQ01373,APMEA,South Korea,Full Maintenance,2022-11-01,2023-11-01,Renewed,3198.0
CON003480,EQ01373,APMEA,South Korea,Full Maintenance,2023-11-01,2024-11-01,Renewed,3198.0
CON003481,EQ01374,Europe,Poland,Full Maintenance,2020-09-01,2021-09-01,Renewed,4360.0
CON003482,EQ01374,Europe,Poland,Full Maintenance,2021-09-01,2022-09-01,Cancelled,4360.0
CON003483,EQ01375,Greater China,China,Full Maintenance,2021-12-01,2022-12-01,Renewed,5495.0
CON003484,EQ01375,Greater China,China,Full Maintenance,2022-12-01,2023-12-01,Renewed,5495.0
CON003485,EQ01375,Greater China,China,Full Maintenance,2023-12-01,2024-12-01,Renewed,5495.0
