call_id,equipment_id,region,country,call_date,year,month,call_type,resolution_hours,first_time_fix,technician_id
C0008199,EQ00854,APMEA,Saudi Arabia,2023-11-13,2023,11,Planned Maintenance,2.84,False,T0098
C0008200,EQ00854,APMEA,Saudi Arabia,2024-02-11,2024,2,Planned Maintenance,0.57,True,T0184
C0008201,EQ00854,APMEA,Saudi Arabia,2024-05-10,2024,5,Planned Maintenance,1.65,True,T0116
C0008202,EQ00854,APMEA,Saudi Arabia,2024-07-18,2024,7,Planned Maintenance,0.5,True,T0122
C0008203,EQ00854,APMEA,Saudi Arabia,2024-12-12,2024,12,Planned Maintenance,0.79,True,T0200
C0008204,EQ00854,APMEA,Saudi Arabia,2025-02-25,2025,2,Planned Maintenance,0.6,True,T0006
C0008205,EQ00854,APMEA,Saudi Arabia,2025-04-02,2025,4,Planned Maintenance,1.9,True,T0016
C0008206,EQ00854,APMEA,Saudi Arabia,2025-07-13,2025,7,Planned Maintenance,7.54,True,T0133
C0008207,EQ00854,APMEA,Saudi Arabia,2025-10-15,2025,10,Planned Maintenance,6.81,False,T0042
C0008208,EQ00855,Greater China,China,2023-03-18,2023,3,Planned Maintenance,9.98,True,T0020
C0008209,EQ00855,Greater China,China,2023-05-09,2023,5,Planned Maintenance,1.76,True,T0148
C0008210,EQ00855,Greater China,China,2023-09-18,2023,9,Planned Maintenance,0.9,True,T0043
C0008211,EQ00855,Greater China,China,2023-11-09,2023,11,Planned Maintenance,0.64,True,T0189
C0008212,EQ00855,Greater China,China,2024-01-16,2024,1,Planned Maintenance,1.94,True,T0154
C0008213,EQ00855,Greater China,China,2024-04-22,2024,4,Planned Maintenance,1.46,True,T0158
C0008214,EQ00855,Greater China,China,2024-07-12,2024,7,Planned Maintenance,4.23,True,T0158
C0008215,EQ00855,Greater China,China,2024-12-09,2024,12,Planned Maintenance,1.18,True,T0145
C0008216,EQ00855,Greater China,China,2024-11-14,2024,11,Breakdown,1.53,True,T0137
C0008217,EQ00855,Greater China,China,2024-06-01,2024,6,Emergency,3.16,False,T0155
C0008218,EQ00855,Greater China,China,2025-03-22,2025,3,Planned Maintenance,0.5,True,T0011
C0008219,EQ00855,Greater China,China,2025-05-01,2025,5,Planned Maintenance,1.31,False,T0072
C0008220,EQ00855,Greater China,China,2025-07-06,2025,7,Planned Maintenance,0.57,True,T0038
C0008221,EQ00855,Greater China,China,2025-12-10,2025,12,Planned Maintenance,1.26,True,T0030
C0008222,EQ00856,Greater China,China,2023-01-02,2023,1,Planned Maintenance,2.88,True,T0064
C0008223,EQ00856,Greater China,China,2023-04-13,2023,4,Planned Maintenance,1.61,True,T0107
C0008224,EQ00856,Greater China,China,2023-08-20,2023,8,Planned Maintenance,0.5,True,T0141
C0008225,EQ00856,Greater China,China,2023-11-18,2023,11,Planned Maintenance,0.5,True,T0038
C0008226,EQ00856,Greater China,China,2024-03-10,2024,3,Planned Maintenance,9.04,True,T0002
C0008227,EQ00856,Greater China,China,2024-04-07,2024,4,Planned Maintenance,4.62,True,T0027
C0008228,EQ00856,Greater China,China,2024-09-01,2024,9,Planned Maintenance,0.5,False,T0060
C0008229,EQ00856,Greater China,China,2024-10-04,2024,10,Planned Maintenance,0.5,True,T0145
C0008230,EQ00856,Greater China,China,2025-02-25,2025,2,Planned Maintenance,0.55,True,T0027
C0008231,EQ00856,Greater China,China,2025-04-08,2025,4,Planned Maintenance,3.35,True,T0164
C0008232,EQ00856,Greater China,China,2025-07-25,2025,7,Planned Maintenance,4.52,True,T0012
C0008233,EQ00856,Greater China,China,2025-11-03,2025,11,Planned Maintenance,1.14,True,T0004
C0008234,EQ00856,Greater China,China,2025-06-16,2025,6,Breakdown,8.74,False,T0103
C0008235,EQ00857,Greater China,China,2023-03-15,2023,3,Planned Maintenance,0.79,False,T0179
C0008236,EQ00857,Greater China,China,2024-02-22,2024,2,Planned Maintenance,2.63,True,T0197
C0008237,EQ00857,Greater China,China,2025-02-22,2025,2,Planned Maintenance,2.18,False,T0155
C0008238,EQ00857,Greater China,China,2025-11-27,2025,11,Breakdown,0.59,True,T0034
C0008239,EQ00858,Europe,Sweden,2023-01-05,2023,1,Planned Maintenance,1.8,True,T0170
C0008240,EQ00858,Europe,Sweden,2023-04-09,2023,4,Planned Maintenance,5.29,False,T0177
C0008241,EQ00858,Europe,Sweden,2023-07-25,2023,7,Planned Maintenance,10.65,False,T0172
C0008242,EQ00858,Europe,Sweden,2023-10-04,2023,10,Planned Maintenance,1.16,True,T0014
C0008243,EQ00858,Europe,Sweden,2024-01-19,2024,1,Planned Maintenance,0.51,False,T0066
C0008244,EQ00858,Europe,Sweden,2024-04-07,2024,4,Planned Maintenance,1.41,True,T0010
C0008245,EQ00858,Europe,Sweden,2024-07-03,2024,7,Planned Maintenance,5.01,True,T0025
C0008246,EQ00858,Europe,Sweden,2024-12-07,2024,12,Planned Maintenance,2.94,True,T0049
C0008247,EQ00858,Europe,Sweden,2025-03-27,2025,3,Planned Maintenance,13.06,False,T0019
C0008248,EQ00858,Europe,Sweden,2025-06-17,2025,6,Planned Maintenance,8.83,True,T0097
C0008249,EQ00858,Europe,Sweden,2025-07-03,2025,7,Planned Maintenance,1.63,False,T0030
C0008250,EQ00858,Europe,Sweden,2025-12-14,2025,12,Planned Maintenance,7.49,False,T0184
C0008251,EQ00858,Europe,Sweden,2025-11-26,2025,11,Emergency,5.24,True,T0069
C0008252,EQ00859,Europe,Finland,2023-03-26,2023,3,Planned Maintenance,2.84,True,T0190
C0008253,EQ00859,Europe,Finland,2023-08-26,2023,8,Planned Maintenance,8.49,True,T0011
C0008254,EQ00859,Europe,Finland,2024-01-10,2024,1,Planned Maintenance,0.5,True,T0172
C0008255,EQ00859,Europe,Finland,2024-09-09,2024,9,Planned Maintenance,3.38,True,T0085
C0008256,EQ00859,Europe,Finland,2025-03-22,2025,3,Planned Maintenance,0.5,True,T0038
C0008257,EQ00859,Europe,Finland,2025-09-17,2025,9,Planned Maintenance,1.15,False,T0015
C0008258,EQ00860,Greater China,China,2023-03-24,2023,3,Planned Maintenance,1.15,True,T0009
C0008259,EQ00860,Greater China,China,2023-07-11,2023,7,Planned Maintenance,4.79,False,T0180
C0008260,EQ00860,Greater China,China,2024-01-19,2024,1,Planned Maintenance,0.75,True,T0163
C0008261,EQ00860,Greater China,China,2024-08-09,2024,8,Planned Maintenance,1.1,True,T0140
C0008262,EQ00860,Greater China,China,2025-02-22,2025,2,Planned Maintenance,6.13,True,T0109
C0008263,EQ00860,Greater China,China,2025-09-05,2025,9,Planned Maintenance,4.8,False,T0137
C0008264,EQ00860,Greater China,China,2025-06-12,2025,6,Breakdown,2.98,False,T0060
C0008265,EQ00861,Americas,USA,2023-02-26,2023,2,Planned Maintenance,10.82,True,T0116
C0008266,EQ00861,Americas,USA,2023-04-18,2023,4,Planned Maintenance,7.64,True,T0153
C0008267,EQ00861,Americas,USA,2023-07-18,2023,7,Planned Maintenance,0.5,True,T0135
C0008268,EQ00861,Americas,USA,2023-10-17,2023,10,Planned Maintenance,3.13,True,T0146
C0008269,EQ00861,Americas,USA,2024-01-11,2024,1,Planned Maintenance,5.2,True,T0200
C0008270,EQ00861,Americas,USA,2024-04-26,2024,4,Planned Maintenance,1.67,False,T0047
C0008271,EQ00861,Americas,USA,2024-09-27,2024,9,Planned Maintenance,0.65,False,T0146
C0008272,EQ00861,Americas,USA,2024-12-02,2024,12,Planned Maintenance,1.26,True,T0180
C0008273,EQ00861,Americas,USA,2025-02-16,2025,2,Planned Maintenance,2.3,True,T0028
C0008274,EQ00861,Americas,USA,2025-04-19,2025,4,Planned Maintenance,1.86,True,T0098
C0008275,EQ00861,Americas,USA,2025-08-12,2025,8,Planned Maintenance,0.9,True,T0188
C0008276,EQ00861,Americas,USA,2025-12-14,2025,12,Planned Maintenance,0.5,True,T0094
C0008277,EQ00862,Europe,Germany,2023-01-25,2023,1,Planned Maintenance,0.5,True,T0176
C0008278,EQ00862,Europe,Germany,2023-05-16,2023,5,Planned Maintenance,1.08,True,T0092
C0008279,EQ00862,Europe,Germany,2023-08-15,2023,8,Planned Maintenance,2.41,True,T0065
C0008280,EQ00862,Europe,Germany,2023-12-23,2023,12,Planned Maintenance,0.5,True,T0117
C0008281,EQ00862,Europe,Germany,2024-01-14,2024,1,Planned Maintenance,0.5,True,T0195
C0008282,EQ00862,Europe,Germany,2024-05-01,2024,5,Planned Maintenance,2.25,True,T0011
C0008283,EQ00862,Europe,Germany,2024-08-20,2024,8,Planned Maintenance,9.03,True,T0067
C0008284,EQ00862,Europe,Germany,2024-11-02,2024,11,Planned Maintenance,0.5,True,T0054
C0008285,EQ00862,Europe,Germany,2025-01-01,2025,1,Planned Maintenance,4.1,True,T0070
C0008286,EQ00862,Europe,Germany,2025-04-05,2025,4,Planned Maintenance,2.64,True,T0047
C0008287,EQ00862,Europe,Germany,2025-07-14,2025,7,Planned Maintenance,1.64,True,T0055
C0008288,EQ00862,Europe,Germany,2025-10-10,2025,10,Planned Maintenance,0.5,True,T0080
C0008289,EQ00863,Europe,Netherlands,2023-02-24,2023,2,Planned Maintenance,1.71,True,T0111
C0008290,EQ00863,Europe,Netherlands,2024-01-27,2024,1,Planned Maintenance,1.41,True,T0031
C0008291,EQ00863,Europe,Netherlands,2025-02-19,2025,2,Planned Maintenance,0.5,False,T0018
C0008292,EQ00863,Europe,Netherlands,2025-10-27,2025,10,Breakdown,7.91,True,T0034
C0008293,EQ00864,Europe,Germany,2023-02-11,2023,2,Planned Maintenance,1.53,True,T0088
C0008294,EQ00864,Europe,Germany,2024-02-26,2024,2,Planned Maintenance,6.81,False,T0037
C0008295,EQ00864,Europe,Germany,2025-02-26,2025,2,Planned Maintenance,2.17,True,T0117
C0008296,EQ00865,Europe,Sweden,2023-03-16,2023,3,Planned Maintenance,6.25,True,T0152
C0008297,EQ00865,Europe,Sweden,2023-09-22,2023,9,Planned Maintenance,2.82,True,T0187
C0008298,EQ00865,Europe,Sweden,2024-01-06,2024,1,Planned Maintenance,5.52,False,T0046
C0008299,EQ00865,Europe,Sweden,2024-09-17,2024,9,Planned Maintenance,0.95,True,T0030
C0008300,EQ00865,Europe,Sweden,2025-02-09,2025,2,Planned Maintenance,1.05,True,T0090
C0008301,EQ00865,Europe,Sweden,2025-07-06,2025,7,Planned Maintenance,0.98,True,T0147
C0008302,EQ00866,Europe,Finland,2023-01-20,2023,1,Planned Maintenance,7.64,False,T0022
C0008303,EQ00866,Europe,Finland,2023-08-13,2023,8,Planned Maintenance,0.5,True,T0192
C0008304,EQ00866,Europe,Finland,2024-03-25,2024,3,Planned Maintenance,2.81,True,T0125
C0008305,EQ00866,Europe,Finland,2024-08-15,2024,8,Planned Maintenance,0.5,True,T0162
C0008306,EQ00866,Europe,Finland,2025-02-24,2025,2,Planned Maintenance,2.63,True,T0200
C0008307,EQ00866,Europe,Finland,2025-08-23,2025,8,Planned Maintenance,0.85,True,T0034
C0008308,EQ00867,Greater China,China,2023-03-04,2023,3,Planned Maintenance,1.12,True,T0067
C0008309,EQ00867,Greater China,China,2023-06-23,2023,6,Planned Maintenance,0.5,True,T0013
C0008310,EQ00867,Greater China,China,2023-08-24,2023,8,Planned Maintenance,0.68,True,T0129
C0008311,EQ00867,Greater China,China,2023-11-22,2023,11,Planned Maintenance,0.5,True,T0076
C0008312,EQ00867,Greater China,China,2024-03-08,2024,3,Planned Maintenance,5.12,False,T0039
C0008313,EQ00867,Greater China,China,2024-05-15,2024,5,Planned Maintenance,9.92,True,T0125
C0008314,EQ00867,Greater China,China,2024-08-02,2024,8,Planned Maintenance,1.24,True,T0103
C0008315,EQ00867,Greater China,China,2024-12-06,2024,12,Planned Maintenance,6.82,True,T0160
C0008316,EQ00867,Greater China,China,2025-01-17,2025,1,Planned Maintenance,6.9,True,T0148
C0008317,EQ00867,Greater China,China,2025-05-18,2025,5,Planned Maintenance,0.5,True,T0088
C0008318,EQ00867,Greater China,China,2025-09-17,2025,9,Planned Maintenance,2.73,True,T0078
C0008319,EQ00867,Greater China,China,2025-12-07,2025,12,Planned Maintenance,10.47,True,T0160
C0008320,EQ00868,Greater China,China,2023-03-03,2023,3,Planned Maintenance,5.49,True,T0140
C0008321,EQ00868,Greater China,China,2023-11-30,2023,11,Breakdown,1.62,False,T0018
C0008322,EQ00868,Greater China,China,2024-02-25,2024,2,Planned Maintenance,1.48,True,T0003
C0008323,EQ00868,Greater China,China,2024-10-06,2024,10,Emergency,0.5,True,T0077
C0008324,EQ00868,Greater China,China,2024-04-05,2024,4,Breakdown,4.71,True,T0084
C0008325,EQ00868,Greater China,China,2025-02-11,2025,2,Planned Maintenance,1.22,True,T0103
C0008326,EQ00869,APMEA,UAE,2023-01-06,2023,1,Planned Maintenance,1.68,True,T0004
C0008327,EQ00869,APMEA,UAE,2023-06-15,2023,6,Planned Maintenance,3.33,True,T0172
C0008328,EQ00869,APMEA,UAE,2023-07-21,2023,7,Planned Maintenance,0.82,True,T0090
C0008329,EQ00869,APMEA,UAE,2023-12-17,2023,12,Planned Maintenance,0.5,False,T0142
C0008330,EQ00869,APMEA,UAE,2024-01-16,2024,1,Planned Maintenance,0.76,True,T0149
C0008331,EQ00869,APMEA,UAE,2024-04-18,2024,4,Planned Maintenance,2.38,True,T0029
C0008332,EQ00869,APMEA,UAE,2024-09-06,2024,9,Planned Maintenance,3.07,False,T0081
C0008333,EQ00869,APMEA,UAE,2024-11-22,2024,11,Planned Maintenance,3.97,True,T0087
C0008334,EQ00869,APMEA,UAE,2025-02-16,2025,2,Planned Maintenance,10.01,True,T0049
C0008335,EQ00869,APMEA,UAE,2025-06-07,2025,6,Planned Maintenance,4.17,True,T0150
C0008336,EQ00869,APMEA,UAE,2025-09-04,2025,9,Planned Maintenance,3.03,True,T0023
C0008337,EQ00869,APMEA,UAE,2025-11-04,2025,11,Planned Maintenance,2.09,True,T0149
C0008338,EQ00869,APMEA,UAE,2025-07-25,2025,7,Emergency,7.9,True,T0051
C0008339,EQ00870,APMEA,South Korea,2023-03-22,2023,3,Planned Maintenance,20.65,False,T0177
C0008340,EQ00870,APMEA,South Korea,2023-09-14,2023,9,Planned Maintenance,5.06,True,T0092
C0008341,EQ00870,APMEA,South Korea,2023-04-08,2023,4,Breakdown,1.58,True,T0175
C0008342,EQ00870,APMEA,South Korea,2024-01-23,2024,1,Planned Maintenance,0.5,True,T0102
C0008343,EQ00870,APMEA,South Korea,2024-07-20,2024,7,Planned Maintenance,4.14,False,T0001
C0008344,EQ00870,APMEA,South Korea,2024-12-26,2024,12,Emergency,1.26,True,T0186
C0008345,EQ00870,APMEA,South Korea,2025-02-14,2025,2,Planned Maintenance,4.47,True,T0012
C0008346,EQ00870,APMEA,South Korea,2025-08-12,2025,8,Planned Maintenance,3.47,True,T0034
C0008347,EQ00871,Greater China,China,2023-01-09,2023,1,Planned Maintenance,0.71,True,T0091
C0008348,EQ00871,Greater China,China,2024-02-07,2024,2,Planned Maintenance,6.51,True,T0019
C0008349,EQ00871,Greater China,China,2024-08-22,2024,8,Breakdown,0.96,True,T0100
C0008350,EQ00871,Greater China,China,2025-02-20,2025,2,Planned Maintenance,4.02,True,T0146
C0008351,EQ00872,Greater China,China,2023-02-24,2023,2,Planned Maintenance,3.53,True,T0107
C0008352,EQ00872,Greater China,China,2023-07-20,2023,7,Planned Maintenance,11.65,True,T0178
C0008353,EQ00872,Greater China,China,2024-03-13,2024,3,Planned Maintenance,7.85,True,T0070
C0008354,EQ00872,Greater China,China,2024-08-16,2024,8,Planned Maintenance,1.02,True,T0173
C0008355,EQ00872,Greater China,China,2024-08-27,2024,8,Emergency,1.47,True,T0107
C0008356,EQ00872,Greater China,China,2025-03-20,2025,3,Planned Maintenance,1.93,True,T0014
C0008357,EQ00872,Greater China,China,2025-07-26,2025,7,Planned Maintenance,2.24,True,T0158
C0008358,EQ00873,Europe,Finland,2023-01-26,2023,1,Planned Maintenance,2.77,True,T0026
C0008359,EQ00873,Europe,Finland,2023-09-17,2023,9,Planned Maintenance,2.16,True,T0189
C0008360,EQ00873,Europe,Finland,2024-03-02,2024,3,Planned Maintenance,1.45,True,T0192
C0008361,EQ00873,Europe,Finland,2024-08-16,2024,8,Planned Maintenance,0.5,True,T0132
C0008362,EQ00873,Europe,Finland,2025-03-21,2025,3,Planned Maintenance,0.5,False,T0191
C0008363,EQ00873,Europe,Finland,2025-07-08,2025,7,Planned Maintenance,2.54,False,T0109
C0008364,EQ00874,Europe,Netherlands,2023-02-06,2023,2,Planned Maintenance,1.66,True,T0111
C0008365,EQ00874,Europe,Netherlands,2023-08-10,2023,8,Planned Maintenance,2.4,True,T0154
C0008366,EQ00874,Europe,Netherlands,2024-03-15,2024,3,Planned Maintenance,1.79,False,T0185
C0008367,EQ00874,Europe,Netherlands,2024-09-07,2024,9,Planned Maintenance,13.2,True,T0065
C0008368,EQ00874,Europe,Netherlands,2025-01-11,2025,1,Planned Maintenance,1.58,True,T0129
C0008369,EQ00874,Europe,Netherlands,2025-09-19,2025,9,Planned Maintenance,0.5,True,T0043
C0008370,EQ00874,Europe,Netherlands,2025-11-12,2025,11,Breakdown,13.39,False,T0108
C0008371,EQ00875,Greater China,China,2023-01-08,2023,1,Planned Maintenance,3.27,True,T0138
C0008372,EQ00875,Greater China,China,2023-05-17,2023,5,Planned Maintenance,5.55,False,T0113
C0008373,EQ00875,Greater China,China,2023-08-10,2023,8,Planned Maintenance,2.17,True,T0047
C0008374,EQ00875,Greater China,China,2023-10-02,2023,10,Planned Maintenance,8.79,True,T0068
C0008375,EQ00875,Greater China,China,2024-01-11,2024,1,Planned Maintenance,4.26,True,T0153
C0008376,EQ00875,Greater China,China,2024-04-25,2024,4,Planned Maintenance,4.59,True,T0056
C0008377,EQ00875,Greater China,China,2024-07-18,2024,7,Planned Maintenance,1.6,True,T0112
C0008378,EQ00875,Greater China,China,2024-12-21,2024,12,Planned Maintenance,6.8,True,T0200
C0008379,EQ00875,Greater China,China,2025-01-08,2025,1,Planned Maintenance,0.75,True,T0094
C0008380,EQ00875,Greater China,China,2025-06-03,2025,6,Planned Maintenance,2.61,True,T0043
C0008381,EQ00875,Greater China,China,2025-07-26,2025,7,Planned Maintenance,3.24,True,T0057
C0008382,EQ00875,Greater China,China,2025-12-06,2025,12,Planned Maintenance,1.98,True,T0019
C0008383,EQ00876,Greater China,China,2023-02-13,2023,2,Planned Maintenance,5.9,True,T0146
C0008384,EQ00876,Greater China,China,2023-09-15,2023,9,Planned Maintenance,1.5,True,T0065
C0008385,EQ00876,Greater China,China,2024-03-23,2024,3,Planned Maintenance,6.56,True,T0183
C0008386,EQ00876,Greater China,China,2024-08-09,2024,8,Planned Maintenance,0.5,True,T0118
C0008387,EQ00876,Greater China,China,2025-01-24,2025,1,Planned Maintenance,1.98,True,T0102
C0008388,EQ00876,Greater China,China,2025-08-14,2025,8,Planned Maintenance,4.6,True,T0156
C0008389,EQ00877,Americas,Canada,2023-01-15,2023,1,Planned Maintenance,2.05,False,T0032
C0008390,EQ00877,Americas,Canada,2023-05-01,2023,5,Planned Maintenance,2.81,True,T0153
C0008391,EQ00877,Americas,Canada,2023-08-05,2023,8,Planned Maintenance,1.64,True,T0013
C0008392,EQ00877,Americas,Canada,2023-12-15,2023,12,Planned Maintenance,0.99,True,T0170
C0008393,EQ00877,Americas,Canada,2024-03-08,2024,3,Planned Maintenance,1.48,True,T0074
C0008394,EQ00877,Americas,Canada,2024-06-12,2024,6,Planned Maintenance,0.5,True,T0048
C0008395,EQ00877,Americas,Canada,2024-07-16,2024,7,Planned Maintenance,4.78,False,T0149
C0008396,EQ00877,Americas,Canada,2024-10-07,2024,10,Planned Maintenance,3.28,True,T0174
C0008397,EQ00877,Americas,Canada,2024-05-14,2024,5,Emergency,13.56,True,T0144
C0008398,EQ00877,Americas,Canada,2025-01-06,2025,1,Planned Maintenance,2.03,True,T0108
C0008399,EQ00877,Americas,Canada,2025-06-25,2025,6,Planned Maintenance,0.5,True,T0066
C0008400,EQ00877,Americas,Canada,2025-08-13,2025,8,Planned Maintenance,2.31,True,T0062
C0008401,EQ00877,Americas,Canada,2025-11-02,2025,11,Planned Maintenance,1.27,True,T0030
C0008402,EQ00878,Americas,Canada,2023-02-03,2023,2,Planned Maintenance,8.53,True,T0162
C0008403,EQ00878,Americas,Canada,2023-04-26,2023,4,Planned Maintenance,0.5,False,T0172
C0008404,EQ00878,Americas,Canada,2023-08-14,2023,8,Planned Maintenance,0.95,True,T0183
C0008405,EQ00878,Americas,Canada,2023-12-16,2023,12,Planned Maintenance,0.5,True,T0027
C0008406,EQ00878,Americas,Canada,2024-03-13,2024,3,Planned Maintenance,2.46,False,T0129
C0008407,EQ00878,Americas,Canada,2024-05-18,2024,5,Planned Maintenance,0.96,True,T0126
C0008408,EQ00878,Americas,Canada,2024-09-04,2024,9,Planned Maintenance,4.02,True,T0188
C0008409,EQ00878,Americas,Canada,2024-11-09,2024,11,Planned Maintenance,1.71,True,T0106
C0008410,EQ00878,Americas,Canada,2024-11-03,2024,11,Emergency,1.24,True,T0054
C0008411,EQ00878,Americas,Canada,2025-03-02,2025,3,Planned Maintenance,0.54,True,T0033
C0008412,EQ00878,Americas,Canada,2025-04-19,2025,4,Planned Maintenance,0.5,True,T0002
C0008413,EQ00878,Americas,Canada,2025-07-03,2025,7,Planned Maintenance,7.5,True,T0172
C0008414,EQ00878,Americas,Canada,2025-10-04,2025,10,Planned Maintenance,0.5,True,T0114
C0008415,EQ00879,Greater China,China,2023-02-25,2023,2,Planned Maintenance,1.9,True,T0057
C0008416,EQ00879,Greater China,China,2023-04-22,2023,4,Planned Maintenance,0.59,True,T0069
C0008417,EQ00879,Greater China,China,2023-07-16,2023,7,Planned Maintenance,1.41,True,T0069
C0008418,EQ00879,Greater China,China,2023-10-03,2023,10,Planned Maintenance,0.5,True,T0118
C0008419,EQ00879,Greater China,China,2024-03-03,2024,3,Planned Maintenance,2.18,True,T0148
C0008420,EQ00879,Greater China,China,2024-06-11,2024,6,Planned Maintenance,0.9,True,T0035
C0008421,EQ00879,Greater China,China,2024-09-22,2024,9,Planned Maintenance,0.5,True,T0064
C0008422,EQ00879,Greater China,China,2024-10-12,2024,10,Planned Maintenance,0.59,True,T0083
C0008423,EQ00879,Greater China,China,2025-02-17,2025,2,Planned Maintenance,5.54,True,T0146
C0008424,EQ00879,Greater China,China,2025-05-12,2025,5,Planned Maintenance,0.5,True,T0073
C0008425,EQ00879,Greater China,China,2025-08-10,2025,8,Planned Maintenance,2.72,False,T0009
C0008426,EQ00879,Greater China,China,2025-10-26,2025,10,Planned Maintenance,3.68,False,T0154
C0008427,EQ00880,Greater China,China,2023-02-13,2023,2,Planned Maintenance,0.68,True,T0006
C0008428,EQ00880,Greater China,China,2023-06-08,2023,6,Planned Maintenance,7.19,True,T0162
C0008429,EQ00880,Greater China,China,2023-07-22,2023,7,Planned Maintenance,2.05,True,T0155
C0008430,EQ00880,Greater China,China,2023-11-20,2023,11,Planned Maintenance,3.7,True,T0148
C0008431,EQ00880,Greater China,China,2023-03-14,2023,3,Entrapment,0.5,True,T0080
